"","code","year","location","Age","sex","mass","faavg","bci","site","date","time","day","month","mult","count"
"105","0006966A18","2014","Abyss","A","M",7.1,38.3,0.18537859,"AB",2014-09-13,"21:35:23",256,"Sep","multiple",4
"106","0006966A18","2014","Abyss","A","M",7.1,38.3,0.18537859,"AB",2014-09-28,"23:12:06",271,"Sep","multiple",3
"107","0006966A18","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-16,"23:37:10",259,"Sep","multiple",2
"108","0006966A49","2009","Abyss",NA,"M",7,38.64,0.18115942,NA,NA,NA,NA,NA,NA,NA
"109","0006966A49","2011","Abyss","J","M",6.96,38.52,0.180685358,NA,NA,NA,NA,NA,NA,NA
"110","0006966A9F","2008","St.George",NA,"M",9.8,36.84,0.266015201,NA,NA,NA,NA,NA,NA,NA
"111","0006966AAE","2011","Balsam.Road-Black's.Point","A","F",9.18,40.20666667,0.228320345,NA,NA,NA,NA,NA,NA,NA
"112","0006966ABF","2008","St.George",NA,"M",11.3,39.4,0.28680203,NA,NA,NA,NA,NA,NA,NA
"113","0006966ABF","2011",NA,NA,NA,NA,NA,NA,"SG",2011-09-28,"21:09:28",271,"Sep",NA,1
"114","0006966AF5","2011","Abyss","A","M",11.09,37.05333333,0.299298309,"AB",2011-09-02,"21:51:51",245,"Sep","multiple",1
"115","0006966AF5","2013","Abyss","A","M",14.3,36.56666667,0.391066545,"AB",2013-09-23,"21:11:33",266,"Sep","multiple",2
"116","0006966AF5","2013","Abyss","A","M",13.8,36.55,0.377564979,"AB",2013-09-23,"21:11:33",266,"Sep","multiple",2
"117","0006966AFS","2009","Abyss",NA,"M",7.7,36.9,0.208672087,NA,NA,NA,NA,NA,NA,NA
"118","0006966B59","2012","St.George","J","F",7.69,35.51666667,0.216518067,"SG",2012-09-30,"22:23:59",274,"Sep",NA,1
"119","0006966B5F","2012","St.George","A","M",8.19,38.26333333,0.214043035,NA,NA,NA,NA,NA,NA,NA
"120","0006966B9B","2008","Microwave",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","0006966BA1","2012","St.George","A","F",8.85,38.20333333,0.231655178,NA,NA,NA,NA,NA,NA,NA
"122","0006966BE8","2008","Microwave",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","0006966BF8","2008","St.George",NA,"M",9.3,39.07,0.238034297,NA,NA,NA,NA,NA,NA,NA
"124","0006966BF8","2011",NA,NA,NA,NA,NA,NA,"SG",2011-09-25,"20:31:03",268,"Sep",NA,1
"125","0006966C2C","2014","Squeaky","A","F",10.8,38.83333333,0.278111588,NA,NA,NA,NA,NA,NA,NA
"126","0006966C2E","2010","Microwave","A","M",8.24,38.12666667,0.2161217,NA,NA,NA,NA,NA,NA,NA
"127","0006966C2E","2011",NA,NA,NA,NA,NA,NA,"MW",2011-09-02,"23:14:19",245,"Sep",NA,1
"128","0006966C7E","2008","St.George",NA,"M",9.5,37.65,0.252324037,NA,NA,NA,NA,NA,NA,NA
"129","0006966C8B","2008","St.George",NA,NA,10.7,38.97,0.274570182,NA,NA,NA,NA,NA,NA,NA
"130","0006966CA8","2011","Nutimik.Lake-Mitch.Diane's","A","F",10.6,38.925,0.272318561,NA,NA,NA,NA,NA,NA,NA
"131","0006966CB9","2012","St.George","A","M",8.88,38.14666667,0.232785739,NA,NA,NA,NA,NA,NA,NA
"132","0006966CB9","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-30,"21:22:07",273,"Sep",NA,1
"133","0006966D02","2008","St.George","A","F",10.2,38.54,0.264660093,NA,NA,NA,NA,NA,NA,NA
"134","0006966D14","2008","St.George",NA,"F",12,37.66,0.318640467,NA,NA,NA,NA,NA,NA,NA
"135","0006966D49","2008","St.George",NA,"M",11.1,37.13,0.298949636,NA,NA,NA,NA,NA,NA,NA
"136","0006966D7A","2009","Firecamp",NA,"F",6.9,38.77,0.177972659,NA,NA,NA,NA,NA,NA,NA
"137","0006966D85","2008","St.George",NA,"M",10.3,37.75,0.272847682,NA,NA,NA,NA,NA,NA,NA
"138","0006966DA0","2009","Abyss",NA,"M",9.1,38.55,0.236057069,NA,NA,NA,NA,NA,NA,NA
"139","0006966DBD","2012","St.George","A","M",8,39.15333333,0.204324877,NA,NA,NA,NA,NA,NA,NA
"140","0006966DC1","2012","St.George","A","M",9.22,35.79666667,0.257565881,NA,NA,NA,NA,NA,NA,NA
"141","0006966DD0","2009","Firecamp",NA,"F",8.3,37.68,0.220276008,NA,NA,NA,NA,NA,NA,NA
"142","0006966DFD","2009","Firecamp",NA,"M",7.7,37.78,0.20381154,NA,NA,NA,NA,NA,NA,NA
"143","0006966E0F","2011","Shoal.Lake-Korowiz","A","F",11.77,40.355,0.291661504,NA,NA,NA,NA,NA,NA,NA
"144","0006966EC8","2015","Ashern-Hudson.Reykdal","A","F",8.4,39.20333333,NA,NA,NA,NA,NA,NA,NA,NA
"145","0006966EDF","2013","Firecamp","A","M",8.9,38.58333333,0.230669546,NA,NA,NA,NA,NA,NA,NA
"146","0006966F11","2009","Bob.Walden's","J","M",7.2,38.22,0.188383046,NA,NA,NA,NA,NA,NA,NA
"147","0006966F1D","2011","St.George","A","M",11.81,37.77,0.312682023,"SG",2011-09-18,"20:43:01",261,"Sep","multiple",2
"148","0006966F1D","2013",NA,NA,NA,NA,NA,NA,"SG",2013-09-19,"2:18:42",262,"Sep","multiple",1
"149","0006966F33","2008","St.George","A","F",11,36.98,0.297458085,NA,NA,NA,NA,NA,NA,NA
"150","0006966F71","2008","St.George",NA,"M",9.6,38.29,0.250718203,NA,NA,NA,NA,NA,NA,NA
"151","0006966F9B","2013","St.George","A","M",7.6,38.13333333,0.199300699,NA,NA,NA,NA,NA,NA,NA
"152","0006966FB9","2013","St.George","A","M",8.2,38,0.215789474,NA,NA,NA,NA,NA,NA,NA
"153","00069670A9","2009","Bob.Walden's","J","M",7.4,39.19,0.18882368,NA,NA,NA,NA,NA,NA,NA
"154","00069670D9","2008","Microwave",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","000696711D","2008","St.George","A","F",11.4,39.09,0.291634689,NA,NA,NA,NA,NA,NA,NA
"156","00069671D0","2009","Microwave","J","F",7.4,38.21,0.193666579,NA,NA,NA,NA,NA,NA,NA
"157","00069671DC","2014","Squeaky","A","M",8,37.16666667,0.215246637,NA,NA,NA,NA,NA,NA,NA
"158","000696724D","2008","St.George",NA,"M",9.5,39.46,0.240750127,NA,NA,NA,NA,NA,NA,NA
"159","00069672BF","2011","Nutimik.Lake-Mitch.Diane's","A","F",8.86,39.26333333,0.225655828,NA,NA,NA,NA,NA,NA,NA
"160","00069672FS","2009","Abyss",NA,"M",8.8,39.93,0.220385675,NA,NA,NA,NA,NA,NA,NA
"161","000696730C","2008","Microwave",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","000696733C","2009","Firecamp",NA,"M",8.8,37.82,0.232681121,NA,NA,NA,NA,NA,NA,NA
"163","000696733C","2009","Firecamp","A","M",10.55,38.87,0.271417546,NA,NA,NA,NA,NA,NA,NA
"164","000696736B","2013","St.George","A","M",7.2,37.4,0.192513369,NA,NA,NA,NA,NA,NA,NA
"165","000696736F","2008","Microwave","A","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","000696749C","2011","Richard.Lake","A","M",10.72,38.63,0.27750453,"RL",2011-09-28,"22:17:59",271,"Sep","multiple",3
"167","000696749C","2011","Richard.Lake","A","M",10.72,38.63,0.27750453,"RL",2011-09-10,"22:58:06",253,"Sep","multiple",2
"168","000696749C","2011","Richard.Lake","A","M",10.72,38.63,0.27750453,"RL",2011-09-11,"2:18:48",254,"Sep","multiple",1
"169","00069674A5","2008","St.George",NA,"M",10.1,38.39,0.263089346,NA,NA,NA,NA,NA,NA,NA
"170","00069674A5","2011",NA,NA,NA,NA,NA,NA,"SG",2011-09-19,"1:02:42",262,"Sep","multiple",1
"171","00069674A5","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-21,"1:25:28",265,"Sep","multiple",2
"172","000696750E","2011","Firecamp","J","F",8.61,38.74,0.222250903,NA,NA,NA,NA,NA,NA,NA
"173","00069675D5","2008","St.George",NA,"M",11,37.5,0.293333333,NA,NA,NA,NA,NA,NA,NA
"174","000696766E","2014","Squeaky","A","F",7.7,38.56666667,0.199654278,NA,NA,NA,NA,NA,NA,NA
"175","00069676F1","2011","Nutimik.Lake-Mitch.Diane's","A","F",11.51,41.73,0.275820752,NA,NA,NA,NA,NA,NA,NA
"176","00069676F8","2009","Firecamp",NA,"F",7.6,38.26,0.198640878,NA,NA,NA,NA,NA,NA,NA
"177","00069677A6","2009","Firecamp",NA,"F",7.7,36.67,0.209980911,NA,NA,NA,NA,NA,NA,NA
"178","00069677B8","2008","St.George",NA,"M",9.8,39.42,0.248604769,NA,NA,NA,NA,NA,NA,NA
"179","000696787C","2009","Microwave","J","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","000696797D","2013","St.George","A","M",7.7,39.4,0.195431472,NA,NA,NA,NA,NA,NA,NA
"181","000696797D","2013","St.George","A","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","000696797D","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-28,"0:10:15",271,"Sep",NA,1
"183","00069679DF","2009","Firecamp",NA,"M",7.8,38.2,0.204188482,NA,NA,NA,NA,NA,NA,NA
"184","00069679DF","2010","Firecamp","A","M",8.36,38.82,0.215352911,NA,NA,NA,NA,NA,NA,NA
"185","00069679F2","2011","St.George","J","F",9.7,37.7,0.25729443,NA,NA,NA,NA,NA,NA,NA
"186","0006967A3C","2009","Firecamp",NA,"M",7.6,37.61,0.202073917,NA,NA,NA,NA,NA,NA,NA
"187","0006967ABF","2008","St.George","A","F",9.6,37.34,0.257096947,NA,NA,NA,NA,NA,NA,NA
"188","0006967B03","2017","St.George","A","F",10.4,40.2,0.258706468,"SG",2017-08-29,"4:04:49",241,"Aug",NA,1
"189","0006967B1C","2011","St.George","A","M",13.1,39.02,0.335725269,"SG",2011-09-18,"20:52:21",261,"Sep","multiple",2
"190","0006967B1C","2012",NA,NA,NA,NA,NA,NA,"SG",2012-09-26,"21:11:50",270,"Sep","multiple",1
"191","0006967B67","2008","St.George",NA,"M",10.9,38.8,0.280927835,NA,NA,NA,NA,NA,NA,NA
"192","0006967B67","2011",NA,NA,NA,NA,NA,NA,"SG",2011-09-28,"22:27:01",271,"Sep","multiple",3
"193","0006967B67","2012",NA,NA,NA,NA,NA,NA,"SG",2012-09-25,"2:50:42",269,"Sep","multiple",1
"194","0006967B67","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-22,"3:00:35",265,"Sep","multiple",2
"195","0006967BA8","2008","St.George",NA,"M",9.5,37.23,0.255170561,NA,NA,NA,NA,NA,NA,NA
"196","0006967BDC","2009","Abyss",NA,"M",8.7,39.36,0.221036585,NA,NA,NA,NA,NA,NA,NA
"197","0006967BDC","2011","Abyss","A","M",9.75,39.395,0.247493337,NA,NA,NA,NA,NA,NA,NA
"198","0006967BDC","2013","Abyss","A","M",9.4,39.66,0.237014624,NA,NA,NA,NA,NA,NA,NA
"199","0006967C47","2009","Abyss",NA,"M",7.5,38.41,0.195261651,NA,NA,NA,NA,NA,NA,NA
"200","0006967C47","2013","Abyss","A","M",7.8,37.28666667,0.209190059,NA,NA,NA,NA,NA,NA,NA
"201","0006967C8E","2008","St.George","A","F",9.7,38.96,0.248973306,NA,NA,NA,NA,NA,NA,NA
"202","0006967CB0","2012","Shoal.Lake-Korowiz","A","F",11.16,40,0.279,NA,NA,NA,NA,NA,NA,NA
"203","0006967CB0","2013","Porcupine","A","F",7.9,36.7,0.215258856,NA,NA,NA,NA,NA,NA,NA
"204","0006967D0A","2008","St.George",NA,"M",9.9,37.63,0.263087962,NA,NA,NA,NA,NA,NA,NA
"205","0006967D6C","2009","Abyss",NA,NA,7.3,35.97,0.2029469,NA,NA,NA,NA,NA,NA,NA
"206","0006967D9E","2013","St.George","A","M",6.6,38.3,0.17232376,NA,NA,NA,NA,NA,NA,NA
"207","0006967DEB","2008","St.George",NA,"M",9.9,37.53,0.263788969,NA,NA,NA,NA,NA,NA,NA
"208","0006967DEB","2011",NA,NA,NA,NA,NA,NA,"SG",2011-09-18,"21:08:45",261,"Sep","multiple",3
"209","0006967DEB","2013",NA,NA,NA,NA,NA,NA,"SG",2013-09-18,"23:06:39",261,"Sep","multiple",1
"210","0006967DEB","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-16,"23:56:03",260,"Sep","multiple",2
"211","0006967EC0","2015","Little.Pig","A","F",8.9,37.66,0.236325013,"LP",2015-09-17,"2:10:11",260,"Sep",NA,1
"212","0006967ED5","2008","St.George",NA,"M",9.7,39.29,0.246882158,NA,NA,NA,NA,NA,NA,NA
"213","0006967F6E","2012","St.George","A","M",8.06,38.18,0.211105291,NA,NA,NA,NA,NA,NA,NA
"214","0006967F76","2012","St.George","A","F",9.36,36.32333333,0.257685602,NA,NA,NA,NA,NA,NA,NA
"215","0006967FBE","2008","St.George",NA,"M",10.8,38.97,0.277136259,NA,NA,NA,NA,NA,NA,NA
"216","0006967FC4","2009","Firecamp",NA,"M",7.8,37.23,0.209508461,NA,NA,NA,NA,NA,NA,NA
"217","0006967FC4","2010","Firecamp","J","M",7.75,37.31,0.20771911,NA,NA,NA,NA,NA,NA,NA
"218","0006967FD2","2011","St.George","A","M",12.31,38.38,0.320739969,NA,NA,NA,NA,NA,NA,NA
"219","000696805C","2013","St.George","A","M",7.4,39,0.18974359,NA,NA,NA,NA,NA,NA,NA
"220","000696808E","2009","Microwave","J","F",10.85,38.93,0.278705369,NA,NA,NA,NA,NA,NA,NA
"221","00069680A4","2009","Abyss",NA,"M",8.3,38.36,0.21637122,NA,NA,NA,NA,NA,NA,NA
"222","00069680A4","2011",NA,NA,NA,NA,NA,NA,"AB",2011-09-24,"6:32:59",267,"Sep","multiple",1
"223","00069680A4","2013",NA,NA,NA,NA,NA,NA,"AB",2013-09-25,"3:19:37",268,"Sep","multiple",2
"224","00069680AA","2015","Ashern-Hudson.Reykdal","A","F",9.7,37.94,NA,NA,NA,NA,NA,NA,NA,NA
"225","00069680B1","2012","St.George","A","M",7.74,38.05,0.203416557,NA,NA,NA,NA,NA,NA,NA
"226","00069680DE","2011","Shoal.Lake-Korowiz","A","F",9.97,38.46666667,0.259185442,NA,NA,NA,NA,NA,NA,NA
"227","00069682C1","2010","Heidi.Cook's.House","A","M",7.485,39.375,0.190095238,NA,NA,NA,NA,NA,NA,NA
"228","000696835D","2017","St.George","A","F",9.3,37,0.251351351,NA,NA,NA,NA,NA,NA,NA
"229","000696837B","2011","St.George","A","F",10.61,38.3,0.277023499,NA,NA,NA,NA,NA,NA,NA
"230","00069683F3","2017","St.George","A","M",8.3,37.3,0.222520107,"SG",2017-08-30,"3:55:17",242,"Aug",NA,1
"231","00069683F7","2008","St.George",NA,"M",9.3,37.95,0.245059289,NA,NA,NA,NA,NA,NA,NA
"232","000696841F","2008","St.George","A","F",12.8,38.93,0.328795274,NA,NA,NA,NA,NA,NA,NA
"233","000696842F","2012","St.George","A","M",9.66,38.24666667,0.25257103,NA,NA,NA,NA,NA,NA,NA
"234","000696848A","2012","St.George","A","M",8.42,38.31666667,0.219747716,NA,NA,NA,NA,NA,NA,NA
"235","00069684DC","2008","Microwave","A","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","00069684F0","2008","Altamont-Community.Centre","J","F",7.3,36.56,0.199671772,NA,NA,NA,NA,NA,NA,NA
"237","000696857A","2011","Abyss","A","F",9.38,37.33,0.251272435,NA,NA,NA,NA,NA,NA,NA
"238","00069685A1","2009","Firecamp",NA,"M",7.3,38.39,0.190153686,NA,NA,NA,NA,NA,NA,NA
"239","000696861F","2012","St.George","A","F",9.52,38.16333333,0.249454101,NA,NA,NA,NA,NA,NA,NA
"240","000696861F","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-20,"23:00:08",263,"Sep","multiple",1
"241","000696861F","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-14,"22:59:44",258,"Sep","multiple",2
"242","000696862D","2009","Microwave","A","M",9.83,38.62,0.254531331,NA,NA,NA,NA,NA,NA,NA
"243","000696866F","2015","Flanders.Lake-Hughes","J","M",6.6,37.50333333,NA,NA,NA,NA,NA,NA,NA,NA
"244","00069686B7","2008","Microwave",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","000696872F","2014","Squeaky","A","M",7.2,38.96666667,0.184773311,NA,NA,NA,NA,NA,NA,NA
"246","000696875C","2009","Abyss",NA,"M",7.8,39.19,0.199030365,NA,NA,NA,NA,NA,NA,NA
"247","000696875C","2013",NA,NA,NA,NA,NA,NA,"AB",2013-09-22,"21:37:48",265,"Sep","multiple",1
"248","000696875C","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-13,"23:36:40",256,"Sep","multiple",2
"249","00069687C5","2011","Abyss","J","F",8.49,38.38,0.221208963,NA,NA,NA,NA,NA,NA,NA
"250","00069687D3","2011","Balsam.Road-Black's.Point","A","F",9.11,38.525,0.236469825,NA,NA,NA,NA,NA,NA,NA
"251","000696881A","2008","St.George",NA,"F",11.7,38.85,0.301158301,NA,NA,NA,NA,NA,NA,NA
