,code,year,location,Age,sex,mass,faavg,bci,site,date,time,day,month,mult,count
3266,0006C97118,2011,Abyss,J,M,8.22,36.185,0.227165953,NA,NA,NA,NA,NA,NA,NA
3267,0006C97178,2013,Abyss,A,F,8.1,36.78333333,0.220208428,NA,NA,NA,NA,NA,NA,NA
3268,0006C9717A,2012,St.George,A,F,8.51,38.83,0.219160443,NA,NA,NA,NA,NA,NA,NA
3269,0006C9717B,2011,St.George,A,F,8.87,38.965,0.22764019,NA,NA,NA,NA,NA,NA,NA
3270,0006C9717C,2014,Squeaky,A,F,10.3,39.43333333,0.261200338,NA,NA,NA,NA,NA,NA,NA
3271,0006C9717D,2011,Shoal.Lake-Korowiz,A,F,10.63,39.67,0.267960676,NA,NA,NA,NA,NA,NA,NA
3272,0006C9717E,2011,Balsam.Road-Black's.Point,A,F,8.89,38.63,0.230132022,NA,NA,NA,NA,NA,NA,NA
3273,0006C97181,2014,Squeaky,A,F,8.6,37.46666667,0.229537367,NA,NA,NA,NA,NA,NA,NA
3274,0006C97182,2012,St.George,A,M,8.28,36.46333333,0.227077429,NA,NA,NA,NA,NA,NA,NA
3275,0006C97183,2011,Shoal.Lake-Korowiz,J,M,6.49,38.39666667,0.169025089,NA,NA,NA,NA,NA,NA,NA
3276,0006C971B5,2013,St.George,A,M,7.2,38,0.189473684,NA,NA,NA,NA,NA,NA,NA
3277,0006C971E8,2011,Shoal.Lake-Korowiz,A,F,9.11,38.845,0.234521817,NA,NA,NA,NA,NA,NA,NA
3278,0006C971E9,2010,Heidi.Cook's.House,A,M,7.65,37.91,0.201793722,NA,NA,NA,NA,NA,NA,NA
3279,0006C971EA,2011,Iguana,A,F,9.93,38.635,0.257020836,NA,NA,NA,NA,NA,NA,NA
3280,0006C971F1,2011,Shoal.Lake-Korowiz,J,F,7.53,39.25666667,0.191814554,NA,NA,NA,NA,NA,NA,NA
3281,0006C971F2,2013,Abyss,A,F,9.3,39.31666667,0.236540907,NA,NA,NA,NA,NA,NA,NA
3282,0006C971OC,2012,St.George,A,M,8.42,38.7,0.217571059,NA,NA,NA,NA,NA,NA,NA
3283,0006C9724F,2011,Richard.Lake,J,M,7.64,38.035,0.200867622,NA,NA,NA,NA,NA,NA,NA
3284,0006C97251,2011,Shoal.Lake-Korowiz,A,F,9.18,38.81666667,0.23649635,NA,NA,NA,NA,NA,NA,NA
3285,0006C97252,2011,Microwave,J,M,8.55,37.485,0.228091236,NA,NA,NA,NA,NA,NA,NA
3286,0006C97253,2011,Abyss,J,F,9.8,37.615,0.260534361,NA,NA,NA,NA,NA,NA,NA
3287,0006C97255,2011,Tulabi.Falls,A,F,10.36,38.84666667,0.266689549,NA,NA,NA,NA,NA,NA,NA
3288,0006C97258,2011,Richard.Lake,A,M,9.02,38.205,0.236094752,NA,NA,NA,NA,NA,NA,NA
3289,0006C97259,2011,Richard.Lake,A,M,12.92,37.92,0.3407173,NA,NA,NA,NA,NA,NA,NA
3290,0006C9725F,2011,Balsam.Road-Black's.Point,A,F,9.28,39.35333333,0.235812299,NA,NA,NA,NA,NA,NA,NA
