"ch" "GR" "weight" "FA" "BCI" "sex" "ageclass"
"1000000" "FA" 12.76 37.755 0.337968481 "F" "A"
"1101000" "FA" 11.77 37.16 0.316738428 "F" "A"
"0100001" "MA" 8.82 37.29333333 0.236503396 "M" "A"
"0010000" "MA" 7.2 36.35 0.198074278 "M" "A"
"0100000" "FA" 9.7 35 0.277142857 "F" "A"
"0101100" "MA" 7.99 38.46 0.20774831 "M" "A"
"0100000" "MA" 7.91 37.51 0.210877099 "M" "A"
"0010000" "MA" 7.2 39.48333333 0.182355424 "M" "A"
"0100000" "MA" 7.13 36.75333333 0.193996009 "M" "A"
"0100000" "MA" 8.79 36.92333333 0.238060847 "M" "A"
"0100000" "MA" 8.45 36.70333333 0.230224321 "M" "A"
"0000010" "FA" 8.4 36.93333333 0.227436823 "F" "A"
"0010000" "MA" 7.4 37.53333333 0.197158082 "M" "A"
"0100000" "MA" 8.87 37.28 0.237929185 "M" "A"
"0100000" "FA" 8.32 37.66666667 0.220884956 "F" "A"
"0100000" "MA" 8.48 37.79 0.224397989 "M" "A"
"0100000" "MA" 8.35 38.78 0.215317174 "M" "A"
"0010000" "MA" 7.5 39.4 0.19035533 "M" "A"
"0100000" "FA" 8.75 37.87 0.231053604 "F" "A"
"0101010" "FA" 8.95 37.21333333 0.240505195 "F" "A"
"0100000" "MA" 7.72 37.12 0.207974138 "M" "A"
"0100000" "MA" 9.11 38.93 0.234009761 "M" "A"
"0100000" "MA" 8.56 38.23 0.223907926 "M" "A"
"0000001" "MA" 9.2 38.06666667 0.241681261 "M" "A"
"0101000" "MA" 11.32 44.91666667 0.25937654 "M" "A"
"1011101" "MA" 12.09 38.36 0.315172054 "M" "A"
"0100010" "MJ" 7.93 38.35666667 0.206743721 "M" "J"
"0100000" "MA" 9.07 39.35333333 0.230476029 "M" "A"
"0100000" "MA" 7.89 36.16 0.218196903 "M" "A"
"0100000" "MJ" 8.07 38.93 0.207295145 "M" "J"
"1000000" "FJ" 10.54 37.84 0.278541226 "F" "J"
"1000000" "MJ" 9.74 36.2 0.269060773 "M" "J"
"1000000" "MA" 11.54 38.415 0.300403488 "M" "A"
"0100000" "FA" 9.83 37.07666667 0.265126315 "F" "A"
"1000000" "MA" 13.12 38.365 0.341978366 "M" "A"
"0100000" "MA" 8.74 35 0.249714286 "M" "A"
"0100000" "MA" 9.49 37.28 0.254560086 "M" "A"
"0100000" "MJ" 8.45 37.83333333 0.223348018 "M" "J"
"0100101" "MA" 8.48 38.34666667 0.221140473 "M" "A"
"0010000" "MA" 7.3 37.96666667 0.192273924 "M" "A"
"1000000" "FA" 12.68 38.065 0.33311441 "F" "A"
"0010000" "MA" 6.9 38 0.181578947 "M" "A"
"0010000" "MA" 7.4 36.6 0.202185792 "M" "A"
"0000100" "FJ" 7.9 39.43333333 0.200338123431981 "F" "J"
"0100000" "MA" 8.69 37.19 0.233664964 "M" "A"
"1000000" "FA" 12.02 37.975 0.316524029 "F" "A"
"0100000" "FA" 8.14 36.33333333 0.224036697 "F" "A"
"0100001" "MA" 9.05 37.84333333 0.239143839 "M" "A"
"1000000" "FA" 11.99 39.48 0.303698075 "F" "A"
"0100000" "MA" 8.33 37.33333333 0.223125 "M" "A"
"0000010" "MA" 8 36.53333333 0.218978102 "M" "A"
"0000100" "MA" 7 36.63333333 0.191082802565158 "M" "A"
"0010000" "MA" 8.6 40.06666667 0.214642263 "M" "A"
"0010000" "MA" 7.6 37 0.205405405 "M" "A"
"0011000" "MA" 7.4 37.1 0.199460916 "M" "A"
"0010000" "MA" 7.6 38.35 0.198174707 "M" "A"
"0100000" "FA" 9.66 40.54 0.238283177 "F" "A"
"0100000" "MA" 7.73 37.45333333 0.206390174 "M" "A"
"0100000" "MA" 8.68 38.19333333 0.227264793 "M" "A"
"0100000" "MJ" 7.79 36.5 0.213424658 "M" "J"
"0100000" "MJ" 8.6 37.94666667 0.226633872 "M" "J"
"0010000" "FA" 7.8 38 0.205263158 "F" "A"
"1000000" "FA" 13.44 39.56 0.339737108 "F" "A"
"1100000" "MJ" 8.13 38.915 0.20891687 "M" "J"
"0100000" "MA" 8.72 38.07 0.229051747 "M" "A"
"0010010" "MA" 9.85 37.68 0.261324137 "M" "A"
"0100000" "MA" 9.25 37.72 0.245227996 "M" "A"
"0011001" "MA" 7.6 38.1 0.199475066 "M" "A"
"0100000" "FA" 8.93 38.95333333 0.229248674 "F" "A"
"1000000" "FA" 13.06 38.09 0.342872145 "F" "A"
"0010000" "MA" 6.5 38.3 0.169712794 "M" "A"
"0100000" "MA" 8.83 38.78666667 0.227655552 "M" "A"
"0101000" "MA" 8.22 35.41666667 0.232094118 "M" "A"
"1000000" "MA" 10.55 37.395 0.282123279 "M" "A"
"0100000" "MA" 8.83 37.58333333 0.234944568 "M" "A"
"1100000" "MJ" 8.67 37.1133 0.233608976 "M" "J"
"0010000" "MA" 7.3 38 0.192105263 "M" "A"
"0010000" "MA" 7.6 36.1 0.210526316 "M" "A"
"1111000" "MA" 12.18 38.78 0.314079422 "M" "A"
"0010000" "MA" 8.7 39.716666665 0.2186840915 "M" "A"
"0010000" "MA" 7.8 38.73333333 0.201376936 "M" "A"
"0111010" "MA" 8.77 39.09166667 0.224291978 "M" "A"
"0010000" "MA" 6.9 37.3 0.184986595 "M" "A"
"0100000" "MA" 8.01 37.71333333 0.212391727 "M" "A"
"1101100" "FA" 13.84 39.315 0.352028488 "F" "A"
"1000000" "MA" 8.86 36.115 0.245327426 "M" "A"
"0010000" "FA" 7.7 36.2 0.212707182 "F" "A"
"1000000" "MA" 12.42 38.67 0.321179209 "M" "A"
"0100000" "MA" 7.5 34.88666667 0.214981846 "M" "A"
"0100000" "FJ" 7.76 38.05666667 0.203906455 "F" "J"
"1100000" "FA" 12.56 39.485 0.318095479 "F" "A"
"0100000" "MA" 9.9 38.74 0.255549819 "M" "A"
"0111100" "MA" 9.38 37.34 0.251205142 "M" "A"
"0010000" "MA" 9.7 35.56666667 0.272727273 "M" "A"
"0000001" "FA" 9.7 39.03333333 0.248505551 "F" "A"
"0010000" "FA" 12.7 39.46666667 0.321790541 "F" "A"
"0001000" "FJ" 8.3 38.46666667 0.215771231 "F" "J"
"0001000" "FJ" 8.2 37.5 0.218666667 "F" "J"
"0001000" "FA" 7.5 37.33333333 0.200892857 "F" "A"
"0001000" "FA" 14.2 39.46666667 0.359797297 "F" "A"
"0010000" "MA" 13.6 37 0.367567568 "M" "A"
"0010000" "FA" 11.6 36.1 0.32132964 "F" "A"
"0010000" "MA" 12 36.6 0.327868852 "M" "A"
"0000010" "MA" 8 37.03333333 0.216021602 "M" "A"
"0001000" "FA" 9.3 38.23333333 0.243243243 "F" "A"
"0000010" "MA" 9.7 38.36666667 0.252823632 "M" "A"
"0001101" "MA" 8.2 39.33333333 0.208474576 "M" "A"
"0010000" "MJ" 8.9 37.26666667 0.23881932 "M" "J"
"0010000" "MA" 12.4 38.5 0.322077922 "M" "A"
"0001000" "MA" 7.7 37.43333333 0.20569902 "M" "A"
"0001000" "FA" 9.1 38.33333333 0.237391304 "F" "A"
"0001010" "MA" 7.5 35.66666667 0.210280374 "M" "A"
"0010000" "FA" 11.2 39.66666667 0.282352941 "F" "A"
"0010000" "FA" 12.3 38.33333333 0.320869565 "F" "A"
"0010000" "MA" 11.8 37.4 0.315508021 "M" "A"
"0010100" "MA" 10.8 38.1 0.283464567 "M" "A"
"0001011" "MA" 8.2 38.03333333 0.215600351 "M" "A"
"0000001" "FJ" 9 39.03333333 0.230572161 "F" "J"
"0001001" "MA" 8.2 38.77333333 0.211485557 "M" "A"
"0010000" "MJ" 8.8 38.16666667 0.230567686 "M" "J"
"0001000" "FA" 8.8 37.7 0.233421751 "F" "A"
"0000100" "MA" 8.3 38.6 0.215025906735751 "M" "A"
"0011000" "FJ" 7.8 35.96666667 0.21686747 "F" "J"
"0011000" "MA" 11.2 38.36666667 0.29192007 "M" "A"
"0011010" "MA" 12.1 38.6 0.313471503 "M" "A"
"0000001" "MA" 8 38.33333333 0.208695652 "M" "A"
"0011100" "MA" 11.2 39.33333333 0.284745763 "M" "A"
"0001000" "FA" 8.1 38.50666667 0.210353186 "F" "A"
"0001000" "MA" 7 37.64 0.18597237 "M" "A"
"0010000" "MJ" 8.7 37.26666667 0.233452594 "M" "J"
"0000010" "MA" 8.8 37.36666667 0.235504014 "M" "A"
"0001000" "MA" 8.9 39.2 0.227040816 "M" "A"
"0010000" "MA" 12.7 38.13333333 0.333041958 "M" "A"
"0000100" "FA" 9.4 39.31 0.239124904604426 "F" "A"
"0001000" "MA" 7.7 37.56666667 0.204968944 "M" "A"
"0001000" "FJ" 9.5 39.36666667 0.241320914 "F" "J"
"0010001" "FA" 12.8 37.5 0.341333333 "F" "A"
"0001000" "MJ" 8.9 39 0.228205128 "M" "J"
"0010000" "MA" 9.5 39.93333333 0.237896494 "M" "A"
"0010000" "MA" 8.7 37.53333333 0.231793961 "M" "A"
"0001000" "MA" 8.2 36.96666667 0.221821461 "M" "A"
"0010000" "MJ" 9.4 39.06666667 0.240614334 "M" "J"
"0011000" "MA" 10.4 41.9 0.248210024 "M" "A"
"0010000" "MA" 10.5 38.2 0.27486911 "M" "A"
"0011000" "MA" 11.4 38.3 0.297650131 "M" "A"
"0000010" "FA" 8.5 37.06666667 0.229316547 "F" "A"
"0000001" "MJ" 9.2 36.93333333 0.249097473 "M" "J"
"0010000" "FA" 10.7 38.36666667 0.278887924 "F" "A"
"0010000" "FA" 9.5 38.46666667 0.246967071 "F" "A"
"0010000" "MA" 10.1 37.2 0.271505376 "M" "A"
"0000100" "MA" 7.4 38.7 0.191214470284238 "M" "A"
"0011000" "MA" 9.2 37.8 0.243386243 "M" "A"
"0011000" "MJ" 9.4 37.93333333 0.247803163 "M" "J"
"0011000" "FA" 10.75 38.816666665 0.2769291185 "F" "A"
"0001000" "MA" 8.7 38.41333333 0.22648386 "M" "A"
"0010100" "MA" 11.3 39.03333333 0.289496157 "M" "A"
"0001000" "MA" 7.4 36.6 0.202185792 "M" "A"
"0001000" "MA" 7.15 38.19 0.185912543 "M" "A"
