capdate,area,location,code,recap,species,Age,sex,repro,mass,faavg,bci
27/05/2008,Grand.Rapids,Microwave,0006D0D3BF,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0D498,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0D8F8,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0D97E,N,MYLU,NA,F,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0DA9D,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0DAF6,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0DB7B,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0DEF7,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0E06B,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0E3CC,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0E6CF,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0E708,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0E776,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0E810,N,MYLU,NA,F,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0E863,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0E893,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0EB17,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0EBE8,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0EC65,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0EF50,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0EFDD,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0F40D,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0F46C,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D0F63C,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D172C5,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D1750D,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D17624,N,MYLU,NA,F,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D17D40,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D182CD,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D182CF,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D189AA,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D18AB2,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D19113,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D194E8,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D19572,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D19825,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D19E75,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D19F78,N,MYLU,NA,F,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D1A002,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D1A1FA,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D1A624,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D1A83E,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D1AA34,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D1AA8D,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D1ABF0,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D7AC76,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D7AC7A,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D7B1B2,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D7BB41,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D7BF31,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D7BFBC,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006D7C6D8,N,MYLU,NA,F,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006DA180BB,N,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006DA18243,YB,MYLU,NA,M,NA,NA,NA,NA
27/05/2008,Grand.Rapids,Microwave,0006DA79D6,YB,MYLU,NA,M,NA,NA,NA,NA
19/06/2008,Grand.Rapids,Dale's,0006D0DA14,YB,MYLU,NA,NA,NA,7.9,38.11,0.207294673
19/06/2008,Grand.Rapids,Dale's,0006D7A9CA,YB,MYLU,NA,NA,NA,NA,NA,NA
08/07/2008,Southwestern.Manitoba,Scott's,0006D0CE44,N,MYLU,A,M,NA,8.5,38.18,0.222629649
08/07/2008,Southwestern.Manitoba,Altamont-Community.Centre,0006D0DD1B,N,MYLU,A,F,P,10.5,38.97,0.269438029
08/07/2008,Southwestern.Manitoba,Altamont-Community.Centre,0006D1A457,N,MYLU,A,F,NA,11.4,39.29,0.290150165
21/07/2008,Southwestern.Manitoba,Altamont-Curling.Rink,000619FFB,N,MYLU,A,F,PL,9.3,NA,NA
21/07/2008,Southwestern.Manitoba,Altamont-Curling.Rink,0006D0F090,N,MYLU,A,F,PL,NA,NA,NA
22/07/2008,Southwestern.Manitoba,Altamont-Curling.Rink,0006D0BE3D,N,MYLU,J,F,NA,NA,NA,NA
01/08/2008,Southwestern.Manitoba,Altamont-Curling.Rink,0006D0C472,N,MYLU,J,F,NA,9.5,37.77,0.251522372
01/08/2008,Southwestern.Manitoba,Altamont-Community.Centre,0006D0D011,N,MYLU,J,F,NA,10.5,40.77,0.257542311
01/08/2008,Southwestern.Manitoba,Altamont-Curling.Rink,0006D0F270,N,MYLU,J,F,NA,9.6,38.97,0.246343341
01/08/2008,Southwestern.Manitoba,Altamont-Curling.Rink,0006D183DB,N,MYLU,J,F,NA,7.3,37.1,0.196765499
01/08/2008,Southwestern.Manitoba,Altamont-Community.Centre,0006D19B60,N,MYLU,J,F,NA,7.9,39.33,0.20086448
01/08/2008,Southwestern.Manitoba,Altamont-Curling.Rink,0006D1A1F2,N,MYLU,J,F,NA,7.7,38.42,0.20041645
01/08/2008,Southwestern.Manitoba,Altamont-Community.Centre,0006D7A068,N,MYLU,J,F,NA,6.9,37.94,0.181866104
01/08/2008,Southwestern.Manitoba,Altamont-Curling.Rink,0006D7A49C,N,MYLU,J,F,NA,8.3,38.42,0.216033316
04/08/2008,Southwestern.Manitoba,Altamont-Community.Centre,00069684F0,N,MYLU,J,F,NA,7.3,36.56,0.199671772
04/08/2008,Southwestern.Manitoba,Altamont-Community.Centre,00069702B5,N,MYLU,J,F,NA,7.9,39.69,0.19904258
04/08/2008,Southwestern.Manitoba,St.Leon,0006D18355,N,MYLU,J,M,NA,10.2,38.24,0.266736402
16/09/2008,Grand.Rapids,Microwave,6967026,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,6967091,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,6968694,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,6969169,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,6970447,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,6971401,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,6971983,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,6.97E+12,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,0006966B9B,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,0006966BE8,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,00069670D9,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696730C,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696736F,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,00069684DC,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,00069686B7,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,0006968F6C,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,00069690F9,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,00069698CF,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696999F,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696E6EF,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696E808,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696EABD,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696EC92,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696ED76,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696F32A,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696FAFB,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000696FF71,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000697016B,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,00069703D7,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,00069704DA,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,000697067D,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,0006970A69,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,0006970CCE,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,0006970CF4,N,MYLU,A,M,NA,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,00069715D8,N,MYLU,NA,F,PL,NA,NA,NA
16/09/2008,Grand.Rapids,Microwave,0006971D22,N,MYLU,NA,F,PL,NA,NA,NA
27/09/2008,Interlake,St.George,69706,N,MYLU,A,F,PL,13,40.29,0.32266071
27/09/2008,Interlake,St.George,6967073,N,MYLU,A,F,PL,12.7,38.5,0.32987013
27/09/2008,Interlake,St.George,6967343,N,MYLU,NA,M,NA,10.4,39.47,0.263491259
27/09/2008,Interlake,St.George,6967985,N,MYLU,A,F,PL,12.6,37.54,0.335641982
27/09/2008,Interlake,St.George,6968184,N,MYLU,NA,M,NA,9.6,37.22,0.257925846
27/09/2008,Interlake,St.George,6968501,N,MYLU,A,F,PL,13.4,38.5,0.348051948
27/09/2008,Interlake,St.George,6969129,N,MYLU,NA,M,NA,9.5,36.1,0.263157895
27/09/2008,Interlake,St.George,6969539,N,MYLU,A,F,PL,11.9,39.99,0.297574394
27/09/2008,Interlake,St.George,6969604,N,MYLU,NA,M,NA,10,39.68,0.252016129
27/09/2008,Interlake,St.George,6969704,N,MYLU,NA,M,NA,13.6,37.99,0.357988944
27/09/2008,Interlake,St.George,6969866,N,MYLU,NA,M,NA,9.1,37.8,0.240740741
27/09/2008,Interlake,St.George,6969991,N,MYLU,A,F,PL,11.3,37.55,0.300932091
27/09/2008,Interlake,St.George,6970092,N,MYLU,A,F,PL,12,38.2,0.314136126
27/09/2008,Interlake,St.George,6970280,N,MYLU,NA,M,NA,10.5,37.7,0.278514589
27/09/2008,Interlake,St.George,6970325,N,MYLU,NA,M,NA,6.9,38.47,0.179360541
27/09/2008,Interlake,St.George,6970906,N,MYLU,J,M,NA,9,38.57,0.233341976
27/09/2008,Interlake,St.George,6970980,N,MYLU,A,F,PL,10.8,39.43,0.273903119
27/09/2008,Interlake,St.George,6971013,N,MYLU,A,F,PL,9.9,36.01,0.274923632
27/09/2008,Interlake,St.George,6971170,N,MYLU,NA,F,NA,11.9,37.6,0.316489362
27/09/2008,Interlake,St.George,6971197,N,MYLU,A,F,PL,12.1,39.67,0.305016385
27/09/2008,Interlake,St.George,6971205,N,MYLU,A,F,PL,12,37.58,0.319318787
27/09/2008,Interlake,St.George,6971221,N,MYLU,NA,M,NA,8.7,37.27,0.233431715
27/09/2008,Interlake,St.George,6971482,N,MYLU,A,F,NR,10.3,38.86,0.26505404
27/09/2008,Interlake,St.George,6971572,N,MYLU,NA,M,NA,9.8,37.97,0.258098499
27/09/2008,Interlake,St.George,6971639,N,MYLU,NA,F,PL,10.3,38.39,0.268299036
27/09/2008,Interlake,St.George,6971928,N,MYLU,J,F,NA,11.2,37.82,0.296139609
27/09/2008,Interlake,St.George,6971300000,N,MYLU,NA,M,NA,7,37.7,0.185676393
27/09/2008,Grand.Rapids,Abyss,6.97E+12,N,MYLU,A,M,NA,13.3,39.56,0.33619818
27/09/2008,Interlake,St.George,6.97E+13,N,MYLU,NA,M,NA,10.6,35.6,0.297752809
27/09/2008,Interlake,St.George,6.97E+54,N,MYLU,A,F,PL,11.8,38.13,0.309467611
27/09/2008,Grand.Rapids,Abyss,6.97E+57,N,MYLU,A,M,NA,10.1,38.37,0.263226479
27/09/2008,Interlake,St.George,6.97E+94,N,MYLU,NA,F,NA,12.3,38.42,0.320145757
27/09/2008,Interlake,St.George,00067591CA,N,MYLU,NA,M,NA,11,37.32,0.294748124
27/09/2008,Interlake,St.George,0006949B,N,MYLU,NA,F,NA,11,38.44,0.28616025
27/09/2008,Interlake,St.George,0006966A9F,N,MYLU,NA,M,NA,9.8,36.84,0.266015201
27/09/2008,Interlake,St.George,0006966ABF,YB,MYLU,NA,M,NA,11.3,39.4,0.28680203
27/09/2008,Interlake,St.George,0006966BF8,N,MYLU,NA,M,NA,9.3,39.07,0.238034297
27/09/2008,Interlake,St.George,0006966C7E,N,MYLU,NA,M,NA,9.5,37.65,0.252324037
27/09/2008,Interlake,St.George,0006966C8B,N,MYLU,NA,NA,NA,10.7,38.97,0.274570182
27/09/2008,Interlake,St.George,0006966D02,N,MYLU,A,F,PL,10.2,38.54,0.264660093
27/09/2008,Interlake,St.George,0006966D14,N,MYLU,NA,F,NA,12,37.66,0.318640467
27/09/2008,Interlake,St.George,0006966D49,N,MYLU,NA,M,NA,11.1,37.13,0.298949636
27/09/2008,Interlake,St.George,0006966D85,N,MYLU,NA,M,NA,10.3,37.75,0.272847682
27/09/2008,Interlake,St.George,0006966F33,N,MYLU,A,F,PL,11,36.98,0.297458085
27/09/2008,Interlake,St.George,0006966F71,N,MYLU,NA,M,NA,9.6,38.29,0.250718203
27/09/2008,Interlake,St.George,000696711D,N,MYLU,A,F,PL,11.4,39.09,0.291634689
27/09/2008,Interlake,St.George,000696724D,N,MYLU,NA,M,NA,9.5,39.46,0.240750127
27/09/2008,Interlake,St.George,00069674A5,N,MYLU,NA,M,NA,10.1,38.39,0.263089346
27/09/2008,Interlake,St.George,00069675D5,N,MYLU,NA,M,NA,11,37.5,0.293333333
27/09/2008,Interlake,St.George,00069677B8,N,MYLU,NA,M,NA,9.8,39.42,0.248604769
27/09/2008,Interlake,St.George,0006967ABF,N,MYLU,A,F,PL,9.6,37.34,0.257096947
27/09/2008,Interlake,St.George,0006967B67,N,MYLU,NA,M,NA,10.9,38.8,0.280927835
27/09/2008,Interlake,St.George,0006967BA8,N,MYLU,NA,M,NA,9.5,37.23,0.255170561
27/09/2008,Interlake,St.George,0006967C8E,N,MYLU,A,F,PL,9.7,38.96,0.248973306
27/09/2008,Interlake,St.George,0006967D0A,N,MYLU,NA,M,NA,9.9,37.63,0.263087962
27/09/2008,Interlake,St.George,0006967DEB,N,MYLU,NA,M,NA,9.9,37.53,0.263788969
27/09/2008,Interlake,St.George,0006967ED5,N,MYLU,NA,M,NA,9.7,39.29,0.246882158
27/09/2008,Interlake,St.George,0006967FBE,N,MYLU,NA,M,NA,10.8,38.97,0.277136259
27/09/2008,Interlake,St.George,00069683F7,N,MYLU,NA,M,NA,9.3,37.95,0.245059289
27/09/2008,Interlake,St.George,000696841F,N,MYLU,A,F,PL,12.8,38.93,0.328795274
27/09/2008,Interlake,St.George,000696881A,N,MYLU,NA,F,NA,11.7,38.85,0.301158301
27/09/2008,Interlake,St.George,00069688DF,N,MYLU,NA,M,NA,9.6,37.62,0.255183413
27/09/2008,Interlake,St.George,0006968A0E,N,MYLU,NA,M,NA,12.2,38.02,0.320883745
27/09/2008,Interlake,St.George,0006968B1A,N,MYLU,A,F,NR,10.7,39.09,0.273727296
27/09/2008,Interlake,St.George,0006968B40,N,MYLU,NA,M,NA,8.9,39.19,0.22709875
27/09/2008,Interlake,St.George,0006968C6F,N,MYLU,NA,M,NA,10.5,38.15,0.275229358
27/09/2008,Interlake,St.George,0006968CDC,N,MYLU,NA,M,NA,9.6,36.82,0.260727865
27/09/2008,Interlake,St.George,0006968D3F,N,MYLU,NA,M,NA,9.6,38.6,0.248704663
27/09/2008,Interlake,St.George,0006968D44,N,MYLU,NA,M,NA,11.2,37.83,0.296061327
27/09/2008,Interlake,St.George,0006968DAF,N,MYLU,NA,M,NA,9.9,38.87,0.254695138
27/09/2008,Interlake,St.George,0006968EFC,N,MYLU,NA,M,NA,12.1,38.51,0.314204103
27/09/2008,Interlake,St.George,00069695AB,N,MYLU,A,F,PL,11,40.11,0.274245824
27/09/2008,Interlake,St.George,00069696F5,N,MYLU,NA,M,NA,10.5,38.29,0.274223035
27/09/2008,Interlake,St.George,0006969A03,N,MYLU,NA,M,NA,9.6,39.08,0.245649949
27/09/2008,Interlake,St.George,0006969A9C,N,MYLU,A,F,PL,9.6,38.6,0.248704663
27/09/2008,Interlake,St.George,0006969ACA,N,MYLU,NA,M,NA,10.1,37.97,0.265999473
27/09/2008,Interlake,St.George,0006969C26,N,MYLU,A,F,PL,14.1,39.03,0.361260569
27/09/2008,Interlake,St.George,0006969CF7,N,MYLU,NA,M,NA,9.8,38.57,0.254083485
27/09/2008,Interlake,St.George,0006969EC5,N,MYLU,A,F,PL,10.8,37.41,0.288692863
27/09/2008,Interlake,St.George,000696A08B,N,MYLU,NA,M,NA,10.4,37.48,0.277481323
27/09/2008,Interlake,St.George,000696A127,N,MYLU,NA,M,NA,9.8,37.56,0.260915868
27/09/2008,Interlake,St.George,000696A1CE,N,MYLU,NA,M,NA,8.9,36.06,0.246810871
27/09/2008,Interlake,St.George,000696A26E,N,MYLU,NA,M,NA,9.8,38.67,0.253426429
27/09/2008,Interlake,St.George,000696A2AD,N,MYLU,NA,M,NA,10.4,37.47,0.277555378
27/09/2008,Interlake,St.George,000696A341,N,MYLU,NA,M,NA,10.9,39.99,0.272568142
27/09/2008,Interlake,St.George,000696A467,N,MYLU,NA,M,NA,10.9,38.82,0.280783101
27/09/2008,Interlake,St.George,000696A493,N,MYLU,NA,M,NA,7.5,38.3,0.195822454
27/09/2008,Interlake,St.George,000696A569,N,MYLU,NA,M,NA,10.9,39.05,0.279129321
27/09/2008,Interlake,St.George,000696E2B5,N,MYLU,NA,M,NA,9.1,37.62,0.24189261
27/09/2008,Interlake,St.George,000696E2D4,N,MYLU,NA,M,NA,10,38.13,0.262260687
27/09/2008,Interlake,St.George,000696E37D,N,MYLU,A,F,PL,11.5,40.5,0.283950617
27/09/2008,Interlake,St.George,000696E489,N,MYLU,A,F,PL,12.1,38.84,0.311534501
27/09/2008,Interlake,St.George,000696E4D2,N,MYLU,NA,M,NA,6.7,38.19,0.175438596
27/09/2008,Interlake,St.George,000696E51C,N,MYLU,NA,M,NA,9,37.12,0.242456897
27/09/2008,Interlake,St.George,000696E536,N,MYLU,NA,F,NA,12.7,37.88,0.335269271
27/09/2008,Interlake,St.George,000696E578,N,MYLU,NA,M,NA,10.8,38.62,0.279647851
27/09/2008,Interlake,St.George,000696E579,N,MYLU,NA,M,NA,10.8,38.42,0.281103592
27/09/2008,Interlake,St.George,000696E5CB,N,MYLU,NA,M,NA,10.3,37.86,0.272054939
27/09/2008,Interlake,St.George,000696E65B,N,MYLU,NA,M,NA,9.6,38.56,0.248962656
27/09/2008,Interlake,St.George,000696E710,N,MYLU,NA,M,NA,12.7,39.68,0.320060484
27/09/2008,Interlake,St.George,000696E7AA,N,MYLU,NA,M,NA,10.9,38.18,0.285489785
27/09/2008,Interlake,St.George,000696E7C8,N,MYLU,A,F,PL,10,39.06,0.256016385
27/09/2008,Interlake,St.George,000696E809,YB,MYLU,NA,M,NA,10.8,38.16,0.283018868
27/09/2008,Interlake,St.George,000696E81A,YB,MYLU,NA,M,NA,10.7,37.6,0.284574468
27/09/2008,Interlake,St.George,000696E8B2,N,MYLU,NA,M,NA,10.9,37.04,0.294276458
27/09/2008,Interlake,St.George,000696E95F,N,MYLU,A,F,PL,12.7,40.23,0.315684812
27/09/2008,Interlake,St.George,000696EA53,N,MYLU,NA,M,NA,11.1,39.26,0.282730515
27/09/2008,Interlake,St.George,000696EA89,N,MYLU,A,F,PL,10.1,39.84,0.253514056
27/09/2008,Interlake,St.George,000696EAA7,N,MYLU,NA,M,NA,12.6,38.37,0.328381548
27/09/2008,Interlake,St.George,000696EAC3,N,MYLU,NA,M,NA,10.6,38.62,0.274469187
27/09/2008,Interlake,St.George,000696EB73,N,MYLU,NA,M,NA,10.1,38.4,0.263020833
27/09/2008,Interlake,St.George,000696ECD9,N,MYLU,NA,M,NA,8.9,38.49,0.231228891
27/09/2008,Interlake,St.George,000696ED20,N,MYLU,NA,M,NA,11.2,38.79,0.28873421
27/09/2008,Interlake,St.George,000696EFA5,N,MYLU,A,F,PL,11.3,38.1,0.296587927
27/09/2008,Interlake,St.George,000696F016,N,MYLU,J,F,NA,9.5,36.9,0.257452575
27/09/2008,Interlake,St.George,000696F025,N,MYLU,NA,M,NA,9.6,37.4,0.256684492
27/09/2008,Interlake,St.George,000696F075,N,MYLU,NA,M,NA,10.5,37.83,0.277557494
27/09/2008,Interlake,St.George,000696F083,N,MYLU,NA,M,NA,11.3,39.92,0.283066132
27/09/2008,Interlake,St.George,000696F08E,N,MYLU,NA,M,NA,11.1,39.16,0.283452503
27/09/2008,Interlake,St.George,000696F09A,N,MYLU,NA,M,NA,10.1,39.48,0.255825735
27/09/2008,Interlake,St.George,000696F0F7,N,MYLU,NA,M,NA,13.6,39.5,0.344303797
27/09/2008,Interlake,St.George,000696F160,N,MYLU,NA,M,NA,10.4,37.86,0.274696249
27/09/2008,Interlake,St.George,000696F2FC,N,MYLU,NA,M,NA,10.4,38.86,0.26762738
27/09/2008,Interlake,St.George,000696F3B1,N,MYLU,A,F,PL,10.2,37.68,0.270700637
27/09/2008,Interlake,St.George,000696F415,N,MYLU,NA,M,NA,9.9,38.18,0.259298062
27/09/2008,Interlake,St.George,000696F439,N,MYLU,A,F,PL,11.4,39.61,0.28780611
27/09/2008,Interlake,St.George,000696F494,N,MYLU,NA,M,NA,12.4,37.65,0.32934927
27/09/2008,Interlake,St.George,000696F4FF,N,MYLU,NA,M,NA,10.4,37.66,0.276155072
27/09/2008,Interlake,St.George,000696F6B7,N,MYLU,NA,M,NA,9.4,37.33,0.251808197
27/09/2008,Interlake,St.George,000696F7BF,N,MYLU,NA,M,NA,10.5,37.74,0.278219396
27/09/2008,Interlake,St.George,000696F869,N,MYLU,NA,M,NA,10.5,37.56,0.279552716
27/09/2008,Interlake,St.George,000696F956,N,MYLU,A,F,PL,10.4,36.77,0.282839271
27/09/2008,Interlake,St.George,000696FAE2,N,MYLU,NA,M,NA,11.2,38.13,0.29373197
27/09/2008,Interlake,St.George,000696FB1C,N,MYLU,NA,M,NA,10.5,39.34,0.266903915
27/09/2008,Interlake,St.George,000696FB31,N,MYLU,NA,M,NA,11.4,39.33,0.289855072
27/09/2008,Interlake,St.George,000696FC5F,N,MYLU,A,F,PL,10.7,37.47,0.285561783
27/09/2008,Interlake,St.George,000696FD4F,N,MYLU,NA,M,NA,10.4,39.53,0.263091323
27/09/2008,Interlake,St.George,000696FD72,N,MYLU,NA,M,NA,10.7,37.57,0.284801703
27/09/2008,Interlake,St.George,000696FE03,N,MYLU,A,F,PL,12.5,39.73,0.31462371
27/09/2008,Interlake,St.George,000696FE3F,N,MYLU,NA,M,NA,11.3,37.73,0.299496422
27/09/2008,Interlake,St.George,000696FEF2,N,MYLU,NA,M,NA,9.1,36.06,0.252357182
27/09/2008,Interlake,St.George,000696FF82,N,MYLU,NA,F,NA,10.6,38.44,0.275754422
27/09/2008,Interlake,St.George,000696FF97,N,MYLU,NA,M,NA,9.7,38.3,0.253263708
27/09/2008,Interlake,St.George,000696FFC8,N,MYLU,NA,M,NA,10.7,38.74,0.27620031
27/09/2008,Interlake,St.George,000696FFD6,N,MYLU,NA,M,NA,9.2,36.13,0.254636037
27/09/2008,Interlake,St.George,000696FFE4,N,MYLU,NA,M,NA,11,38.03,0.289245333
27/09/2008,Interlake,St.George,000697025C,N,MYLU,NA,F,NA,11.8,37.77,0.312417262
27/09/2008,Interlake,St.George,00069702AA,N,MYLU,NA,M,NA,9.9,37.76,0.262182203
27/09/2008,Interlake,St.George,000697036B,N,MYLU,NA,M,NA,10,37.74,0.264970853
27/09/2008,Interlake,St.George,00069703CB,N,MYLU,NA,M,NA,9.7,37.4,0.259358289
27/09/2008,Interlake,St.George,00069704BC,N,MYLU,A,F,PL,10.3,37.63,0.273717778
27/09/2008,Interlake,St.George,00069704BF,N,MYLU,NA,F,NA,10.4,38.22,0.272108844
27/09/2008,Interlake,St.George,00069704FA,N,MYLU,NA,M,NA,10,38.08,0.262605042
27/09/2008,Interlake,St.George,000697052E,N,MYLU,NA,M,NA,10.9,38.95,0.279845956
27/09/2008,Interlake,St.George,00069707D8,N,MYLU,A,F,PL,12.8,37.84,0.338266385
27/09/2008,Interlake,St.George,00069707FE,N,MYLU,NA,M,NA,11,39.06,0.281618024
27/09/2008,Interlake,St.George,000697080A,N,MYLU,NA,M,NA,11.6,39.49,0.293745252
27/09/2008,Interlake,St.George,00069708BE,N,MYLU,NA,M,NA,10.1,37.89,0.266561098
